name,loc,year,env,Yield.Mg.ha
A00188-3C,MI,2012,MI_2012,36.43
A00188-3C,MI,2012,MI_2012,42.5
A01143-3C,MI,2012,MI_2012,42.5
A01143-3C,MI,2012,MI_2012,57.69
A03440-2C,MI,2012,MI_2012,33.4
A07117-2C,MI,2012,MI_2012,45.54
AC00206-2W,MI,2012,MI_2012,36.43
AC00206-2W,MI,2012,MI_2012,39.47
AC01151-5W,MI,2012,MI_2012,27.32
AC01151-5W,MI,2012,MI_2012,36.43
AC03452-2W,MI,2012,MI_2012,42.5
AC03452-2W,MI,2012,MI_2012,60.72
AC05153-1W,MI,2012,MI_2012,30.36
AC05153-1W,MI,2012,MI_2012,30.36
Accumulator,MI,2012,MI_2012,51.61
Accumulator,MI,2012,MI_2012,54.65
AF4157-6,MI,2012,MI_2012,27.32
AF4157-6,MI,2012,MI_2012,33.4
AF4442-4,MI,2012,MI_2012,57.69
AF4552-5,MI,2012,MI_2012,42.5
AF4573-2,MI,2012,MI_2012,48.58
AF4640-1,MI,2012,MI_2012,42.5
AF4648-2,MI,2012,MI_2012,30.36
AF4648-2,MI,2012,MI_2012,39.47
AF4736-10,MI,2012,MI_2012,24.29
AF4740-1,MI,2012,MI_2012,42.5
AF4747-5,MI,2012,MI_2012,36.43
AF4971-3,MI,2012,MI_2012,45.54
AF4975-3,MI,2012,MI_2012,33.4
Atlantic,MI,2012,MI_2012,42.5
Atlantic,MI,2012,MI_2012,45.54
Atlantic,MI,2012,MI_2012,51.61
CO00270-7W,MI,2012,MI_2012,33.4
CO00270-7W,MI,2012,MI_2012,42.5
CO02024-9W,MI,2012,MI_2012,39.47
CO02024-9W,MI,2012,MI_2012,45.54
CO02033-1W,MI,2012,MI_2012,27.32
CO02033-1W,MI,2012,MI_2012,39.47
CO03243-3W,MI,2012,MI_2012,39.47
CO03243-3W,MI,2012,MI_2012,48.58
CO05061-2P,MI,2012,MI_2012,24.29
CO05061-2P,MI,2012,MI_2012,30.36
CO05061-6W,MI,2012,MI_2012,36.43
CO05061-6W,MI,2012,MI_2012,51.61
Manistee,MI,2012,MI_2012,30.36
Manistee,MI,2012,MI_2012,36.43
MegaChip,MI,2012,MI_2012,48.58
MegaChip,MI,2012,MI_2012,54.65
MSH228-6,MI,2012,MI_2012,15.18
MSH228-6,MI,2012,MI_2012,27.32
MSL007-B,MI,2012,MI_2012,36.43
MSL007-B,MI,2012,MI_2012,45.54
MSM246-B,MI,2012,MI_2012,24.29
MSM246-B,MI,2012,MI_2012,33.4
MSP239-1,MI,2012,MI_2012,33.4
MSP270-1,MI,2012,MI_2012,33.4
MSQ035-3,MI,2012,MI_2012,39.47
MSQ035-3,MI,2012,MI_2012,48.58
MSQ086-3,MI,2012,MI_2012,48.58
MSQ086-3,MI,2012,MI_2012,51.61
MSQ089-1,MI,2012,MI_2012,42.5
MSQ089-1,MI,2012,MI_2012,42.5
MSQ492-2,MI,2012,MI_2012,39.47
MSR036-5,MI,2012,MI_2012,21.25
MSR036-5,MI,2012,MI_2012,24.29
MSR058-1,MI,2012,MI_2012,21.25
MSR058-1,MI,2012,MI_2012,27.32
MSR127-2,MI,2012,MI_2012,39.47
MSR127-2,MI,2012,MI_2012,57.69
MSR128-4Y,MI,2012,MI_2012,21.25
MSR128-4Y,MI,2012,MI_2012,27.32
MSR148-4,MI,2012,MI_2012,24.29
MSR148-4,MI,2012,MI_2012,27.32
MSR157-1Y,MI,2012,MI_2012,33.4
MSR169-8Y,MI,2012,MI_2012,27.32
MSR169-8Y,MI,2012,MI_2012,30.36
MSS108-1,MI,2012,MI_2012,39.47
MSS165-2Y,MI,2012,MI_2012,33.4
MSS165-2Y,MI,2012,MI_2012,54.65
MSS206-2,MI,2012,MI_2012,33.4
MSS297-3,MI,2012,MI_2012,27.32
MSS297-3,MI,2012,MI_2012,39.47
MSS428-2,MI,2012,MI_2012,27.32
MST096-2Y,MI,2012,MI_2012,45.54
MST184-3,MI,2012,MI_2012,39.47
MST186-1Y,MI,2012,MI_2012,24.29
MST229-1,MI,2012,MI_2012,30.36
MST412-3,MI,2012,MI_2012,30.36
MSW163-3,MI,2012,MI_2012,21.25
MSW293-1,MI,2012,MI_2012,27.32
MSW450-1,MI,2012,MI_2012,42.5
NDA081453CAB-2C,MI,2012,MI_2012,51.61
NY148,MI,2012,MI_2012,39.47
NY148,MI,2012,MI_2012,54.65
NY152,MI,2012,MI_2012,33.4
NY152,MI,2012,MI_2012,51.61
NY153,MI,2012,MI_2012,21.25
NY153,MI,2012,MI_2012,39.47
NY154,MI,2012,MI_2012,42.5
NY154,MI,2012,MI_2012,48.58
NY156,MI,2012,MI_2012,48.58
NYJ112-2,MI,2012,MI_2012,45.54
NYJ15-7,MI,2012,MI_2012,54.65
NYJ2-29,MI,2012,MI_2012,36.43
Pike,MI,2012,MI_2012,42.5
Snowden,MI,2012,MI_2012,30.36
Snowden,MI,2012,MI_2012,45.54
Snowden,MI,2012,MI_2012,45.54
W6609-3,MI,2012,MI_2012,24.29
W6609-3,MI,2012,MI_2012,30.36
W8539-2Y,MI,2012,MI_2012,27.32
W8539-2Y,MI,2012,MI_2012,33.4
W8615-5,MI,2012,MI_2012,24.29
W8615-5,MI,2012,MI_2012,36.43
W8822-1,MI,2012,MI_2012,39.47
W8822-1,MI,2012,MI_2012,51.61
W8832-1Y,MI,2012,MI_2012,30.36
W8832-1Y,MI,2012,MI_2012,45.54
W8867-5,MI,2012,MI_2012,30.36
W8867-5,MI,2012,MI_2012,48.58
W8867-7,MI,2012,MI_2012,30.36
W8867-7,MI,2012,MI_2012,33.4
W9200-13,MI,2012,MI_2012,45.54
W9252-7,MI,2012,MI_2012,36.43
W9281-14,MI,2012,MI_2012,45.54
W9301-5,MI,2012,MI_2012,33.4
W9304-2,MI,2012,MI_2012,42.5
W9306-1,MI,2012,MI_2012,57.69
A00188-3C,MI,2013,MI_2013,45.54
A00188-3C,MI,2013,MI_2013,51.61
A01143-3C,MI,2013,MI_2013,88.05
A01143-3C,MI,2013,MI_2013,94.12
Accumulator,MI,2013,MI_2013,63.76
Accumulator,MI,2013,MI_2013,75.9
AF4157-6,MI,2013,MI_2013,42.5
AF4552-5,MI,2013,MI_2013,24.29
AF4552-5,MI,2013,MI_2013,33.4
AF4573-2,MI,2013,MI_2013,51.61
AF4573-2,MI,2013,MI_2013,57.69
AF4648-2,MI,2013,MI_2013,33.4
AF4648-2,MI,2013,MI_2013,36.43
AF4736-10,MI,2013,MI_2013,33.4
AF4740-1,MI,2013,MI_2013,33.4
AF4747-5,MI,2013,MI_2013,30.36
AF4971-3,MI,2013,MI_2013,42.5
AF4975-3,MI,2013,MI_2013,54.65
AF5038-1,MI,2013,MI_2013,24.29
AF5038-6,MI,2013,MI_2013,48.58
AF5040-8,MI,2013,MI_2013,51.61
AF5081-4,MI,2013,MI_2013,60.72
AF5138-2,MI,2013,MI_2013,39.47
AF5142-3,MI,2013,MI_2013,27.32
AF5152-2,MI,2013,MI_2013,36.43
AF5152-3,MI,2013,MI_2013,42.5
AF5320-1,MI,2013,MI_2013,42.5
Atlantic,MI,2013,MI_2013,45.54
Atlantic,MI,2013,MI_2013,54.65
B2842-1,MI,2013,MI_2013,42.5
B2869-15,MI,2013,MI_2013,36.43
B2869-20,MI,2013,MI_2013,42.5
B2869-29,MI,2013,MI_2013,48.58
B2883-11,MI,2013,MI_2013,45.54
B2895-8,MI,2013,MI_2013,45.54
B2904-2,MI,2013,MI_2013,54.65
B2936-2,MI,2013,MI_2013,36.43
B2947-4,MI,2013,MI_2013,39.47
B2947-8,MI,2013,MI_2013,48.58
B2950-2,MI,2013,MI_2013,51.61
B2950-3,MI,2013,MI_2013,42.5
B2960-4,MI,2013,MI_2013,63.76
BNC311-4,MI,2013,MI_2013,39.47
BNC313-3,MI,2013,MI_2013,30.36
BNC317-8,MI,2013,MI_2013,42.5
CO02024-9W,MI,2013,MI_2013,54.65
CO02024-9W,MI,2013,MI_2013,54.65
CO02033-1W,MI,2013,MI_2013,33.4
CO02033-1W,MI,2013,MI_2013,51.61
CO05061-2P,MI,2013,MI_2013,36.43
CO05061-2P,MI,2013,MI_2013,39.47
CO05061-6W,MI,2013,MI_2013,42.5
CO05061-6W,MI,2013,MI_2013,54.65
Hodag,MI,2013,MI_2013,54.65
Hodag,MI,2013,MI_2013,54.65
Manistee,MI,2013,MI_2013,45.54
Manistee,MI,2013,MI_2013,45.54
MSK061-4,MI,2013,MI_2013,60.72
MSL007-B,MI,2013,MI_2013,48.58
MSL007-B,MI,2013,MI_2013,57.69
MSM246-B,MI,2013,MI_2013,42.5
MSM246-B,MI,2013,MI_2013,48.58
MSN190-2,MI,2013,MI_2013,54.65
MSN190-2,MI,2013,MI_2013,54.65
MSQ086-3,MI,2013,MI_2013,66.79
MSQ086-3,MI,2013,MI_2013,72.87
MSQ089-1,MI,2013,MI_2013,63.76
MSQ089-1,MI,2013,MI_2013,69.83
MSR058-1,MI,2013,MI_2013,48.58
MSR058-1,MI,2013,MI_2013,48.58
MSR061-1,MI,2013,MI_2013,48.58
MSR061-1,MI,2013,MI_2013,48.58
MSR127-2,MI,2013,MI_2013,54.65
MSR127-2,MI,2013,MI_2013,60.72
MSR128-4Y,MI,2013,MI_2013,27.32
MSR128-4Y,MI,2013,MI_2013,36.43
MSR157-1Y,MI,2013,MI_2013,33.4
MSR157-1Y,MI,2013,MI_2013,42.5
MSR169-8Y,MI,2013,MI_2013,33.4
MSR169-8Y,MI,2013,MI_2013,33.4
MSS428-2,MI,2013,MI_2013,48.58
MSS428-2,MI,2013,MI_2013,57.69
MST096-2Y,MI,2013,MI_2013,30.36
MST096-2Y,MI,2013,MI_2013,30.36
MST154-3,MI,2013,MI_2013,36.43
MST184-3,MI,2013,MI_2013,33.4
MST184-3,MI,2013,MI_2013,39.47
MST186-1Y,MI,2013,MI_2013,57.69
MST186-1Y,MI,2013,MI_2013,57.69
MST191-2Y,MI,2013,MI_2013,69.83
MST229-1,MI,2013,MI_2013,36.43
MST412-3,MI,2013,MI_2013,45.54
MST412-3,MI,2013,MI_2013,66.79
MST441-1,MI,2013,MI_2013,33.4
MSU245-1,MI,2013,MI_2013,45.54
MSV030-4,MI,2013,MI_2013,57.69
MSV241-2,MI,2013,MI_2013,57.69
MSV358-3,MI,2013,MI_2013,51.61
MSV380-1,MI,2013,MI_2013,42.5
MSV394-3,MI,2013,MI_2013,33.4
MSV498-1,MI,2013,MI_2013,54.65
MSV505-2,MI,2013,MI_2013,42.5
MSW068-4,MI,2013,MI_2013,33.4
MSW075-1,MI,2013,MI_2013,51.61
MSW123-3,MI,2013,MI_2013,57.69
MSW252-2,MI,2013,MI_2013,36.43
MSW259-6,MI,2013,MI_2013,60.72
MSW293-1,MI,2013,MI_2013,54.65
MSW299-2,MI,2013,MI_2013,54.65
MSW326-6,MI,2013,MI_2013,36.43
MSW450-1,MI,2013,MI_2013,33.4
MSW474-1,MI,2013,MI_2013,54.65
MSW485-2,MI,2013,MI_2013,81.97
MSW500-4,MI,2013,MI_2013,33.4
MSW501-5,MI,2013,MI_2013,39.47
MSW509-5,MI,2013,MI_2013,69.83
NDA081453CAB-2C,MI,2013,MI_2013,51.61
NDTX060700C-1W,MI,2013,MI_2013,36.43
NDTX071109C-1W,MI,2013,MI_2013,36.43
NDTX091908AB-2W,MI,2013,MI_2013,42.5
NY152,MI,2013,MI_2013,51.61
NY152,MI,2013,MI_2013,54.65
NY153,MI,2013,MI_2013,39.47
NY153,MI,2013,MI_2013,42.5
NY156,MI,2013,MI_2013,36.43
NY156,MI,2013,MI_2013,39.47
NYJ112-2,MI,2013,MI_2013,36.43
NYJ112-2,MI,2013,MI_2013,39.47
NYJ2-29,MI,2013,MI_2013,30.36
NYJ2-29,MI,2013,MI_2013,33.4
NYWJ11-5,MI,2013,MI_2013,63.76
Snowden,MI,2013,MI_2013,42.5
Snowden,MI,2013,MI_2013,42.5
TX09396-1W,MI,2013,MI_2013,45.54
W6822-3,MI,2013,MI_2013,42.5
W6822-3,MI,2013,MI_2013,42.5
W8587-4,MI,2013,MI_2013,39.47
W8603-1,MI,2013,MI_2013,33.4
W8603-1,MI,2013,MI_2013,36.43
W8822-1,MI,2013,MI_2013,30.36
W8822-1,MI,2013,MI_2013,57.69
W8848-3,MI,2013,MI_2013,30.36
W8848-3,MI,2013,MI_2013,30.36
W8867-5,MI,2013,MI_2013,33.4
W8867-5,MI,2013,MI_2013,57.69
W8867-7,MI,2013,MI_2013,39.47
W8867-7,MI,2013,MI_2013,39.47
W9200-13,MI,2013,MI_2013,33.4
W9200-13,MI,2013,MI_2013,57.69
W9200-7,MI,2013,MI_2013,39.47
W9202-2,MI,2013,MI_2013,39.47
W9252-7,MI,2013,MI_2013,45.54
W9252-7,MI,2013,MI_2013,48.58
W9285-3Y,MI,2013,MI_2013,39.47
W9306-1,MI,2013,MI_2013,42.5
W9306-1,MI,2013,MI_2013,45.54
W9577-6Y,MI,2013,MI_2013,57.69
W9632-1,MI,2013,MI_2013,36.43
W9632-1,MI,2013,MI_2013,42.5
W9652-1,MI,2013,MI_2013,39.47
W9652-1,MI,2013,MI_2013,42.5
A00188-3C,MI,2014,MI_2014,45.54
A00188-3C,MI,2014,MI_2014,51.61
A01143-3C,MI,2014,MI_2014,63.76
A01143-3C,MI,2014,MI_2014,81.97
AF4442-4,MI,2014,MI_2014,42.5
AF4442-4,MI,2014,MI_2014,81.97
AF4552-5,MI,2014,MI_2014,33.4
AF4552-5,MI,2014,MI_2014,42.5
AF4648-2,MI,2014,MI_2014,30.36
AF4648-2,MI,2014,MI_2014,39.47
AF4971-3,MI,2014,MI_2014,45.54
AF4975-3,MI,2014,MI_2014,33.4
AF4975-3,MI,2014,MI_2014,36.43
AF5033-13,MI,2014,MI_2014,24.29
AF5039-11,MI,2014,MI_2014,6.07
AF5039-15,MI,2014,MI_2014,21.25
AF5040-8,MI,2014,MI_2014,30.36
AF5040-8,MI,2014,MI_2014,36.43
AF5044-21,MI,2014,MI_2014,54.65
AF5142-1,MI,2014,MI_2014,21.25
AF5152-2,MI,2014,MI_2014,12.14
AF5152-2,MI,2014,MI_2014,51.61
AF5152-3,MI,2014,MI_2014,33.4
AF5153-11,MI,2014,MI_2014,33.4
AF5280-2,MI,2014,MI_2014,30.36
AF5281-4,MI,2014,MI_2014,24.29
AF5292-4,MI,2014,MI_2014,51.61
AF5332-2,MI,2014,MI_2014,27.32
AF5386-4,MI,2014,MI_2014,33.4
AF5387-6,MI,2014,MI_2014,27.32
AF5392-8,MI,2014,MI_2014,30.36
AF5425-6,MI,2014,MI_2014,39.47
AF5426-3,MI,2014,MI_2014,33.4
AF5432-5,MI,2014,MI_2014,63.76
AF5445-4,MI,2014,MI_2014,36.43
AF5446-11,MI,2014,MI_2014,36.43
AF5447-10,MI,2014,MI_2014,18.22
AFW5039-1,MI,2014,MI_2014,69.83
Atlantic,MI,2014,MI_2014,21.25
Atlantic,MI,2014,MI_2014,24.29
Atlantic,MI,2014,MI_2014,33.4
Atlantic,MI,2014,MI_2014,54.65
B2827-12,MI,2014,MI_2014,24.29
B2842-1,MI,2014,MI_2014,24.29
B2842-1,MI,2014,MI_2014,51.61
B2869-20,MI,2014,MI_2014,24.29
B2869-20,MI,2014,MI_2014,27.32
B2869-29,MI,2014,MI_2014,33.4
B2869-29,MI,2014,MI_2014,39.47
B2883-11,MI,2014,MI_2014,24.29
B2890-11,MI,2014,MI_2014,18.22
B2895-8,MI,2014,MI_2014,33.4
B2895-8,MI,2014,MI_2014,69.83
B2904-2,MI,2014,MI_2014,39.47
B2904-2,MI,2014,MI_2014,42.5
B2908-3,MI,2014,MI_2014,45.54
B2936-2,MI,2014,MI_2014,39.47
B2936-2,MI,2014,MI_2014,42.5
B2947-4,MI,2014,MI_2014,27.32
B2947-4,MI,2014,MI_2014,33.4
B2947-8,MI,2014,MI_2014,42.5
B2950-2,MI,2014,MI_2014,33.4
B2950-2,MI,2014,MI_2014,39.47
B2950-3,MI,2014,MI_2014,21.25
B2950-3,MI,2014,MI_2014,27.32
B2960-4,MI,2014,MI_2014,39.47
B2960-4,MI,2014,MI_2014,45.54
B2971-2,MI,2014,MI_2014,30.36
B2981-3,MI,2014,MI_2014,33.4
B2981-5,MI,2014,MI_2014,30.36
B2993-6,MI,2014,MI_2014,24.29
B2996-1,MI,2014,MI_2014,24.29
B2999-6,MI,2014,MI_2014,21.25
B3000-1,MI,2014,MI_2014,18.22
B3002-1,MI,2014,MI_2014,42.5
B3003-1,MI,2014,MI_2014,21.25
B3003-10,MI,2014,MI_2014,18.22
B3005-7,MI,2014,MI_2014,33.4
B3005-9,MI,2014,MI_2014,51.61
B3012-3,MI,2014,MI_2014,18.22
B3012-7,MI,2014,MI_2014,21.25
B3015-1,MI,2014,MI_2014,24.29
BNC311-4,MI,2014,MI_2014,30.36
BNC311-4,MI,2014,MI_2014,57.69
BNC366-1,MI,2014,MI_2014,18.22
BNC371-2,MI,2014,MI_2014,72.87
CO07070-10W,MI,2014,MI_2014,15.18
CO07070-13W,MI,2014,MI_2014,21.25
Lamoka,MI,2014,MI_2014,30.36
Lamoka,MI,2014,MI_2014,36.43
Lamoka,MI,2014,MI_2014,45.54
Lamoka,MI,2014,MI_2014,54.65
MSM246-B,MI,2014,MI_2014,30.36
MSM246-B,MI,2014,MI_2014,33.4
MSQ089-1,MI,2014,MI_2014,36.43
MSQ089-1,MI,2014,MI_2014,45.54
MSR061-1,MI,2014,MI_2014,33.4
MSR061-1,MI,2014,MI_2014,36.43
MSR127-2,MI,2014,MI_2014,27.32
MSR127-2,MI,2014,MI_2014,45.54
MSS428-2,MI,2014,MI_2014,33.4
MSS428-2,MI,2014,MI_2014,48.58
MST184-3,MI,2014,MI_2014,36.43
MST184-3,MI,2014,MI_2014,39.47
MST186-1Y,MI,2014,MI_2014,33.4
MST191-2Y,MI,2014,MI_2014,54.65
MST191-2Y,MI,2014,MI_2014,69.83
MSU245-1,MI,2014,MI_2014,42.5
MSV030-4,MI,2014,MI_2014,30.36
MSV030-4,MI,2014,MI_2014,51.61
MSV093-1,MI,2014,MI_2014,69.83
MSV111-1,MI,2014,MI_2014,42.5
MSV241-2,MI,2014,MI_2014,45.54
MSV358-3,MI,2014,MI_2014,33.4
MSV358-3,MI,2014,MI_2014,36.43
MSV380-1,MI,2014,MI_2014,48.58
MSV394-3,MI,2014,MI_2014,21.25
MSV498-1,MI,2014,MI_2014,51.61
MSV498-1,MI,2014,MI_2014,51.61
MSV505-2,MI,2014,MI_2014,42.5
MSV507-007,MI,2014,MI_2014,36.43
MSV507-094,MI,2014,MI_2014,48.58
MSV507-100,MI,2014,MI_2014,39.47
MSV507-128,MI,2014,MI_2014,24.29
MSV507-143,MI,2014,MI_2014,42.5
MSV507-146,MI,2014,MI_2014,24.29
MSV507-198,MI,2014,MI_2014,45.54
MSW075-1,MI,2014,MI_2014,51.61
MSW138-2,MI,2014,MI_2014,21.25
MSW168-2,MI,2014,MI_2014,54.65
MSW259-6,MI,2014,MI_2014,57.69
MSW259-6,MI,2014,MI_2014,66.79
MSW293-1,MI,2014,MI_2014,51.61
MSW474-1,MI,2014,MI_2014,63.76
MSW485-2,MI,2014,MI_2014,54.65
MSW485-2,MI,2014,MI_2014,69.83
MSX150-1,MI,2014,MI_2014,45.54
MSX240-3,MI,2014,MI_2014,57.69
MSX245-2Y,MI,2014,MI_2014,63.76
MSX540-4,MI,2014,MI_2014,54.65
MSX542-2,MI,2014,MI_2014,42.5
NC302-12,MI,2014,MI_2014,39.47
NC311-9,MI,2014,MI_2014,51.61
NC317-12,MI,2014,MI_2014,48.58
NCJ100-7,MI,2014,MI_2014,30.36
NCJ106-2,MI,2014,MI_2014,21.25
NCJ107-6,MI,2014,MI_2014,27.32
ND7799c-1,MI,2014,MI_2014,24.29
ND7799c-1,MI,2014,MI_2014,60.72
NDA081453CAB-2C,MI,2014,MI_2014,60.72
NDTX060700C-1W,MI,2014,MI_2014,6.07
NDTX060700C-1W,MI,2014,MI_2014,9.11
NDTX071109C-1W,MI,2014,MI_2014,30.36
NDTX091908AB-2W,MI,2014,MI_2014,30.36
NDTX091908AB-2W,MI,2014,MI_2014,45.54
NDTX102557-1W,MI,2014,MI_2014,21.25
NY152,MI,2014,MI_2014,42.5
NY152,MI,2014,MI_2014,42.5
NY153,MI,2014,MI_2014,33.4
NY153,MI,2014,MI_2014,36.43
NY154,MI,2014,MI_2014,48.58
NY156,MI,2014,MI_2014,27.32
NY156,MI,2014,MI_2014,36.43
NY158,MI,2014,MI_2014,51.61
NY162,MI,2014,MI_2014,45.54
NYJ112-2,MI,2014,MI_2014,27.32
NYJ112-2,MI,2014,MI_2014,42.5
NYK27-1,MI,2014,MI_2014,33.4
NYK27-3,MI,2014,MI_2014,63.76
NYK28-18,MI,2014,MI_2014,78.94
NYWJ11-5,MI,2014,MI_2014,45.54
NYWJ11-5,MI,2014,MI_2014,57.69
Pike,MI,2014,MI_2014,18.22
Pike,MI,2014,MI_2014,24.29
Pike,MI,2014,MI_2014,24.29
Pike,MI,2014,MI_2014,27.32
Snowden,MI,2014,MI_2014,39.47
Snowden,MI,2014,MI_2014,39.47
Snowden,MI,2014,MI_2014,51.61
Snowden,MI,2014,MI_2014,54.65
TX09396-1W,MI,2014,MI_2014,21.25
TX09396-1W,MI,2014,MI_2014,36.43
TX09403-14W,MI,2014,MI_2014,36.43
W6822-3,MI,2014,MI_2014,33.4
W6822-3,MI,2014,MI_2014,36.43
W9200-13,MI,2014,MI_2014,21.25
W9200-13,MI,2014,MI_2014,48.58
W9306-1,MI,2014,MI_2014,6.07
W9306-1,MI,2014,MI_2014,39.47
W9827-7Y,MI,2014,MI_2014,21.25
W9871-4,MI,2014,MI_2014,63.76
W9871-6,MI,2014,MI_2014,54.65
W9874-3,MI,2014,MI_2014,45.54
W9891-1,MI,2014,MI_2014,72.87
W9905-3,MI,2014,MI_2014,33.4
W9905-6,MI,2014,MI_2014,45.54
W9905-7,MI,2014,MI_2014,42.5
W9922-5,MI,2014,MI_2014,45.54
W9967-16,MI,2014,MI_2014,24.29
W9967-4,MI,2014,MI_2014,15.18
W9967-5,MI,2014,MI_2014,27.32
W9968-2,MI,2014,MI_2014,39.47
W9968-3,MI,2014,MI_2014,54.65
W9968-5,MI,2014,MI_2014,57.69
A00188-3C,MI,2015,MI_2015,34
A00188-3C,MI,2015,MI_2015,46.76
A01143-3C,MI,2015,MI_2015,54.04
A01143-3C,MI,2015,MI_2015,67.7
AF4648-2,MI,2015,MI_2015,32.18
AF4648-2,MI,2015,MI_2015,40.38
AF5033-13,MI,2015,MI_2015,18.22
AF5033-13,MI,2015,MI_2015,30.36
AF5040-8,MI,2015,MI_2015,24.59
AF5040-8,MI,2015,MI_2015,40.68
AF5153-11,MI,2015,MI_2015,34.31
